industry,industry_rank,anchor_store_rank,entity_path,business_date,enterprise_id,enterprise_name,store_id,region_name,store_name,task_id,job_id,headcount,total_headcount,original_headcount,required_health_card,demand_count,attendance_count,headcount_gap,shortage_group_count
西餐,2,1,F市北辰西餐店,2026-05-09,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_285441,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-09,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_481161,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-09,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_716091,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-10,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_594399,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-10,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_304552,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-10,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_667612,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-10,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_527526,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-10,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_982879,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-10,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_261062,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-11,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_771661,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-11,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_608876,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-11,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_879154,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-11,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_737172,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-11,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_962997,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-11,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_514103,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-12,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_573749,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-12,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_241579,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-12,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_087151,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-12,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_968225,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-12,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_767970,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-12,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_351776,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-13,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_281049,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-13,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_447883,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-13,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_776514,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-13,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_445241,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-13,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_409895,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-13,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_771833,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-14,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_358715,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-14,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_101507,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-14,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_730530,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-14,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_805211,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-14,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_691798,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-14,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_824810,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-15,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_832290,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-15,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_827466,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-15,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_905519,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-15,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_709801,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-15,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_322274,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-15,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_328152,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-16,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_647146,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-16,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_058321,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-16,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_744144,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-16,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_863899,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-16,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_829078,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-16,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_448391,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-17,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_063136,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-17,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_938559,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-17,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_518034,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-17,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_511841,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-17,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_884478,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-17,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_812941,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-18,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_208925,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-18,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_799669,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-18,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_868510,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-18,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_955082,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-18,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_871111,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-18,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_529457,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-19,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_760523,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-19,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_595285,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-19,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_001788,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-19,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_177447,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-19,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_188663,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-19,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_861639,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-20,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_237885,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-20,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_341198,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-20,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_217784,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-20,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_738457,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-20,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_529359,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-20,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_334692,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-21,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_412092,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-21,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_137950,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-21,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_254426,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-21,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_208663,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-21,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_392559,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-21,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_770674,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-22,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_448484,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-22,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_774423,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-22,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_949839,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-22,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_600466,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-22,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_879494,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-22,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_091449,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-23,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_547986,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-23,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_989519,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-23,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_941567,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-23,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_420262,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-23,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_486407,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-23,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_185277,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-24,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_155055,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-24,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_469644,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-24,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_733381,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-24,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_624690,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-24,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_423187,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-24,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_728422,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-25,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_840108,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-25,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_207468,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-25,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_135488,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-25,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_225935,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-25,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_543306,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-25,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_552703,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-26,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_209851,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-26,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_208657,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-26,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_227702,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-26,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_501150,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-26,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_717786,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-26,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_166915,job_ref_839338,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-27,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_462585,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-27,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_369551,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-27,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_172241,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-27,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_298383,job_ref_187629,1,1,1,否,0,0,0,0
西餐,2,1,F市北辰西餐店,2026-05-27,enterprise_ref_113193,合成运营主体_113193,store_ref_185285,F市,F市北辰西餐店,task_ref_053428,job_ref_839338,1,1,1,否,0,0,0,0
